YEAR;MONTH_NUM;MONTH_MON;FLT_DATE;APT_ICAO;APT_NAME;STATE_NAME;FLT_ARR_1;DLY_APT_ARR_1;DLY_APT_ARR_A_1;DLY_APT_ARR_C_1;DLY_APT_ARR_D_1;DLY_APT_ARR_E_1;DLY_APT_ARR_G_1;DLY_APT_ARR_I_1;DLY_APT_ARR_M_1;DLY_APT_ARR_N_1;DLY_APT_ARR_O_1;DLY_APT_ARR_P_1;DLY_APT_ARR_R_1;DLY_APT_ARR_S_1;DLY_APT_ARR_T_1;DLY_APT_ARR_V_1;DLY_APT_ARR_W_1;DLY_APT_ARR_NA_1;FLT_ARR_1_DLY;FLT_ARR_1_DLY_15;ATFM_VERSION;Pivot Label
2020;3;MAR;28/03/2020;LFRS;Nantes-Atlantique;France;2;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;3;MAR;29/03/2020;LFRS;Nantes-Atlantique;France;1;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;3;MAR;30/03/2020;LFRS;Nantes-Atlantique;France;1;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;3;MAR;31/03/2020;LFRS;Nantes-Atlantique;France;3;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;01/04/2020;LFRS;Nantes-Atlantique;France;5;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;02/04/2020;LFRS;Nantes-Atlantique;France;4;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;03/04/2020;LFRS;Nantes-Atlantique;France;6;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;05/04/2020;LFRS;Nantes-Atlantique;France;1;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;06/04/2020;LFRS;Nantes-Atlantique;France;4;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;07/04/2020;LFRS;Nantes-Atlantique;France;1;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;08/04/2020;LFRS;Nantes-Atlantique;France;3;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;09/04/2020;LFRS;Nantes-Atlantique;France;3;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;10/04/2020;LFRS;Nantes-Atlantique;France;1;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;11/04/2020;LFRS;Nantes-Atlantique;France;2;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;12/04/2020;LFRS;Nantes-Atlantique;France;2;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;13/04/2020;LFRS;Nantes-Atlantique;France;2;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;14/04/2020;LFRS;Nantes-Atlantique;France;2;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;15/04/2020;LFRS;Nantes-Atlantique;France;3;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;16/04/2020;LFRS;Nantes-Atlantique;France;4;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;17/04/2020;LFRS;Nantes-Atlantique;France;2;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;18/04/2020;LFRS;Nantes-Atlantique;France;1;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;19/04/2020;LFRS;Nantes-Atlantique;France;1;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;20/04/2020;LFRS;Nantes-Atlantique;France;3;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;21/04/2020;LFRS;Nantes-Atlantique;France;3;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;22/04/2020;LFRS;Nantes-Atlantique;France;3;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;23/04/2020;LFRS;Nantes-Atlantique;France;1;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;24/04/2020;LFRS;Nantes-Atlantique;France;2;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;26/04/2020;LFRS;Nantes-Atlantique;France;1;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;27/04/2020;LFRS;Nantes-Atlantique;France;1;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;28/04/2020;LFRS;Nantes-Atlantique;France;2;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;29/04/2020;LFRS;Nantes-Atlantique;France;3;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;4;APR;30/04/2020;LFRS;Nantes-Atlantique;France;5;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;03/05/2020;LFRS;Nantes-Atlantique;France;3;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;04/05/2020;LFRS;Nantes-Atlantique;France;4;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;05/05/2020;LFRS;Nantes-Atlantique;France;3;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;06/05/2020;LFRS;Nantes-Atlantique;France;2;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;07/05/2020;LFRS;Nantes-Atlantique;France;5;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;08/05/2020;LFRS;Nantes-Atlantique;France;3;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;09/05/2020;LFRS;Nantes-Atlantique;France;0;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;11/05/2020;LFRS;Nantes-Atlantique;France;2;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;12/05/2020;LFRS;Nantes-Atlantique;France;5;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;13/05/2020;LFRS;Nantes-Atlantique;France;6;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;14/05/2020;LFRS;Nantes-Atlantique;France;6;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;15/05/2020;LFRS;Nantes-Atlantique;France;5;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;16/05/2020;LFRS;Nantes-Atlantique;France;5;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;17/05/2020;LFRS;Nantes-Atlantique;France;0;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;18/05/2020;LFRS;Nantes-Atlantique;France;5;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;19/05/2020;LFRS;Nantes-Atlantique;France;3;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;20/05/2020;LFRS;Nantes-Atlantique;France;2;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;21/05/2020;LFRS;Nantes-Atlantique;France;2;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;22/05/2020;LFRS;Nantes-Atlantique;France;3;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;24/05/2020;LFRS;Nantes-Atlantique;France;1;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;25/05/2020;LFRS;Nantes-Atlantique;France;2;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;26/05/2020;LFRS;Nantes-Atlantique;France;4;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;27/05/2020;LFRS;Nantes-Atlantique;France;5;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;28/05/2020;LFRS;Nantes-Atlantique;France;5;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;29/05/2020;LFRS;Nantes-Atlantique;France;3;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;30/05/2020;LFRS;Nantes-Atlantique;France;0;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;5;MAY;31/05/2020;LFRS;Nantes-Atlantique;France;1;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;01/06/2020;LFRS;Nantes-Atlantique;France;5;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;02/06/2020;LFRS;Nantes-Atlantique;France;4;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;03/06/2020;LFRS;Nantes-Atlantique;France;7;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;04/06/2020;LFRS;Nantes-Atlantique;France;9;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;05/06/2020;LFRS;Nantes-Atlantique;France;5;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;07/06/2020;LFRS;Nantes-Atlantique;France;3;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;08/06/2020;LFRS;Nantes-Atlantique;France;12;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;09/06/2020;LFRS;Nantes-Atlantique;France;5;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;10/06/2020;LFRS;Nantes-Atlantique;France;7;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;11/06/2020;LFRS;Nantes-Atlantique;France;4;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;12/06/2020;LFRS;Nantes-Atlantique;France;8;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;13/06/2020;LFRS;Nantes-Atlantique;France;2;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;14/06/2020;LFRS;Nantes-Atlantique;France;2;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;15/06/2020;LFRS;Nantes-Atlantique;France;11;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;16/06/2020;LFRS;Nantes-Atlantique;France;8;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;17/06/2020;LFRS;Nantes-Atlantique;France;11;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;18/06/2020;LFRS;Nantes-Atlantique;France;12;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;19/06/2020;LFRS;Nantes-Atlantique;France;17;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;20/06/2020;LFRS;Nantes-Atlantique;France;12;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;21/06/2020;LFRS;Nantes-Atlantique;France;12;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;22/06/2020;LFRS;Nantes-Atlantique;France;14;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;23/06/2020;LFRS;Nantes-Atlantique;France;15;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;24/06/2020;LFRS;Nantes-Atlantique;France;11;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;25/06/2020;LFRS;Nantes-Atlantique;France;10;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;26/06/2020;LFRS;Nantes-Atlantique;France;15;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;27/06/2020;LFRS;Nantes-Atlantique;France;11;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;28/06/2020;LFRS;Nantes-Atlantique;France;16;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;29/06/2020;LFRS;Nantes-Atlantique;France;13;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;6;JUN;30/06/2020;LFRS;Nantes-Atlantique;France;12;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;01/07/2020;LFRS;Nantes-Atlantique;France;23;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;02/07/2020;LFRS;Nantes-Atlantique;France;21;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;03/07/2020;LFRS;Nantes-Atlantique;France;40;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;04/07/2020;LFRS;Nantes-Atlantique;France;38;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;05/07/2020;LFRS;Nantes-Atlantique;France;39;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;06/07/2020;LFRS;Nantes-Atlantique;France;33;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;07/07/2020;LFRS;Nantes-Atlantique;France;26;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;08/07/2020;LFRS;Nantes-Atlantique;France;30;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;09/07/2020;LFRS;Nantes-Atlantique;France;32;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;10/07/2020;LFRS;Nantes-Atlantique;France;44;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;11/07/2020;LFRS;Nantes-Atlantique;France;39;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;12/07/2020;LFRS;Nantes-Atlantique;France;40;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;13/07/2020;LFRS;Nantes-Atlantique;France;41;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;14/07/2020;LFRS;Nantes-Atlantique;France;28;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;15/07/2020;LFRS;Nantes-Atlantique;France;36;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;16/07/2020;LFRS;Nantes-Atlantique;France;38;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;17/07/2020;LFRS;Nantes-Atlantique;France;45;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;18/07/2020;LFRS;Nantes-Atlantique;France;41;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;19/07/2020;LFRS;Nantes-Atlantique;France;45;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;20/07/2020;LFRS;Nantes-Atlantique;France;41;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;21/07/2020;LFRS;Nantes-Atlantique;France;30;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;22/07/2020;LFRS;Nantes-Atlantique;France;39;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;23/07/2020;LFRS;Nantes-Atlantique;France;44;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;24/07/2020;LFRS;Nantes-Atlantique;France;47;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;25/07/2020;LFRS;Nantes-Atlantique;France;44;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;26/07/2020;LFRS;Nantes-Atlantique;France;52;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;27/07/2020;LFRS;Nantes-Atlantique;France;42;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;28/07/2020;LFRS;Nantes-Atlantique;France;32;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;29/07/2020;LFRS;Nantes-Atlantique;France;32;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;30/07/2020;LFRS;Nantes-Atlantique;France;34;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;7;JUL;31/07/2020;LFRS;Nantes-Atlantique;France;46;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;01/08/2020;LFRS;Nantes-Atlantique;France;52;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;02/08/2020;LFRS;Nantes-Atlantique;France;55;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;03/08/2020;LFRS;Nantes-Atlantique;France;51;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;04/08/2020;LFRS;Nantes-Atlantique;France;38;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;05/08/2020;LFRS;Nantes-Atlantique;France;38;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;06/08/2020;LFRS;Nantes-Atlantique;France;46;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;07/08/2020;LFRS;Nantes-Atlantique;France;46;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;08/08/2020;LFRS;Nantes-Atlantique;France;53;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;09/08/2020;LFRS;Nantes-Atlantique;France;54;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;10/08/2020;LFRS;Nantes-Atlantique;France;49;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;11/08/2020;LFRS;Nantes-Atlantique;France;40;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;12/08/2020;LFRS;Nantes-Atlantique;France;40;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;13/08/2020;LFRS;Nantes-Atlantique;France;38;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;14/08/2020;LFRS;Nantes-Atlantique;France;53;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;15/08/2020;LFRS;Nantes-Atlantique;France;50;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;16/08/2020;LFRS;Nantes-Atlantique;France;53;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;17/08/2020;LFRS;Nantes-Atlantique;France;51;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;18/08/2020;LFRS;Nantes-Atlantique;France;46;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;19/08/2020;LFRS;Nantes-Atlantique;France;39;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;20/08/2020;LFRS;Nantes-Atlantique;France;51;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;21/08/2020;LFRS;Nantes-Atlantique;France;49;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;22/08/2020;LFRS;Nantes-Atlantique;France;51;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;23/08/2020;LFRS;Nantes-Atlantique;France;56;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;24/08/2020;LFRS;Nantes-Atlantique;France;48;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;25/08/2020;LFRS;Nantes-Atlantique;France;42;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;26/08/2020;LFRS;Nantes-Atlantique;France;43;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;27/08/2020;LFRS;Nantes-Atlantique;France;46;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;28/08/2020;LFRS;Nantes-Atlantique;France;54;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;29/08/2020;LFRS;Nantes-Atlantique;France;53;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;30/08/2020;LFRS;Nantes-Atlantique;France;57;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;8;AUG;31/08/2020;LFRS;Nantes-Atlantique;France;55;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;01/09/2020;LFRS;Nantes-Atlantique;France;39;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;02/09/2020;LFRS;Nantes-Atlantique;France;39;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;03/09/2020;LFRS;Nantes-Atlantique;France;42;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;04/09/2020;LFRS;Nantes-Atlantique;France;51;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;05/09/2020;LFRS;Nantes-Atlantique;France;49;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;06/09/2020;LFRS;Nantes-Atlantique;France;43;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;07/09/2020;LFRS;Nantes-Atlantique;France;50;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;08/09/2020;LFRS;Nantes-Atlantique;France;36;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;09/09/2020;LFRS;Nantes-Atlantique;France;39;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;10/09/2020;LFRS;Nantes-Atlantique;France;41;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;11/09/2020;LFRS;Nantes-Atlantique;France;52;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;12/09/2020;LFRS;Nantes-Atlantique;France;46;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;13/09/2020;LFRS;Nantes-Atlantique;France;51;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;14/09/2020;LFRS;Nantes-Atlantique;France;46;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;15/09/2020;LFRS;Nantes-Atlantique;France;34;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;16/09/2020;LFRS;Nantes-Atlantique;France;38;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;17/09/2020;LFRS;Nantes-Atlantique;France;42;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;18/09/2020;LFRS;Nantes-Atlantique;France;51;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;19/09/2020;LFRS;Nantes-Atlantique;France;47;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;20/09/2020;LFRS;Nantes-Atlantique;France;48;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;21/09/2020;LFRS;Nantes-Atlantique;France;48;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;22/09/2020;LFRS;Nantes-Atlantique;France;32;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;23/09/2020;LFRS;Nantes-Atlantique;France;35;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;24/09/2020;LFRS;Nantes-Atlantique;France;43;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;25/09/2020;LFRS;Nantes-Atlantique;France;54;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;26/09/2020;LFRS;Nantes-Atlantique;France;44;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;27/09/2020;LFRS;Nantes-Atlantique;France;46;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;28/09/2020;LFRS;Nantes-Atlantique;France;44;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;29/09/2020;LFRS;Nantes-Atlantique;France;28;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;9;SEP;30/09/2020;LFRS;Nantes-Atlantique;France;39;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;10;OCT;01/10/2020;LFRS;Nantes-Atlantique;France;38;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
2020;10;OCT;02/10/2020;LFRS;Nantes-Atlantique;France;44;;;;;;;;;;;;;;;;;;;;v2;Nantes-Atlantique (LFRS)
